zone_id,target_period_start,fold,modelo,y_real,y_pred
machala,2005-02-01,1,Random_Forest,Media,Media
portoviejo,2005-02-01,1,Random_Forest,Alta,Alta
puyo,2005-02-01,1,Random_Forest,Alta,Media
quito,2005-02-01,1,Random_Forest,Alta,Alta
riobamba,2005-02-01,1,Random_Forest,Alta,Media
salinas,2005-02-01,1,Random_Forest,Baja,Baja
tena,2005-02-01,1,Random_Forest,Alta,Alta
babahoyo,2005-03-01,1,Random_Forest,Alta,Alta
cuenca,2005-03-01,1,Random_Forest,Media,Media
esmeraldas,2005-03-01,1,Random_Forest,Alta,Alta
guayaquil,2005-03-01,1,Random_Forest,Alta,Alta
loja,2005-03-01,1,Random_Forest,Alta,Media
machala,2005-03-01,1,Random_Forest,Media,Alta
portoviejo,2005-03-01,1,Random_Forest,Media,Alta
puyo,2005-03-01,1,Random_Forest,Baja,Media
quito,2005-03-01,1,Random_Forest,Alta,Alta
riobamba,2005-03-01,1,Random_Forest,Media,Media
salinas,2005-03-01,1,Random_Forest,Baja,Media
tena,2005-03-01,1,Random_Forest,Media,Alta
babahoyo,2005-04-01,1,Random_Forest,Alta,Alta
cuenca,2005-04-01,1,Random_Forest,Media,Media
esmeraldas,2005-04-01,1,Random_Forest,Alta,Media
guayaquil,2005-04-01,1,Random_Forest,Alta,Alta
loja,2005-04-01,1,Random_Forest,Media,Media
machala,2005-04-01,1,Random_Forest,Media,Media
portoviejo,2005-04-01,1,Random_Forest,Media,Media
puyo,2005-04-01,1,Random_Forest,Alta,Media
quito,2005-04-01,1,Random_Forest,Media,Alta
riobamba,2005-04-01,1,Random_Forest,Alta,Media
salinas,2005-04-01,1,Random_Forest,Baja,Baja
tena,2005-04-01,1,Random_Forest,Alta,Alta
babahoyo,2005-05-01,1,Random_Forest,Media,Alta
cuenca,2005-05-01,1,Random_Forest,Media,Baja
esmeraldas,2005-05-01,1,Random_Forest,Alta,Alta
guayaquil,2005-05-01,1,Random_Forest,Baja,Alta
loja,2005-05-01,1,Random_Forest,Media,Media
machala,2005-05-01,1,Random_Forest,Media,Media
portoviejo,2005-05-01,1,Random_Forest,Baja,Media
puyo,2005-05-01,1,Random_Forest,Media,Media
quito,2005-05-01,1,Random_Forest,Media,Media
riobamba,2005-05-01,1,Random_Forest,Media,Media
salinas,2005-05-01,1,Random_Forest,Baja,Baja
tena,2005-05-01,1,Random_Forest,Alta,Alta
babahoyo,2005-06-01,1,Random_Forest,Alta,Media
cuenca,2005-06-01,1,Random_Forest,Baja,Baja
esmeraldas,2005-06-01,1,Random_Forest,Media,Baja
guayaquil,2005-06-01,1,Random_Forest,Media,Baja
loja,2005-06-01,1,Random_Forest,Baja,Baja
machala,2005-06-01,1,Random_Forest,Baja,Baja
portoviejo,2005-06-01,1,Random_Forest,Baja,Baja
puyo,2005-06-01,1,Random_Forest,Media,Media
quito,2005-06-01,1,Random_Forest,Media,Media
riobamba,2005-06-01,1,Random_Forest,Baja,Baja
salinas,2005-06-01,1,Random_Forest,Baja,Baja
tena,2005-06-01,1,Random_Forest,Alta,Alta
babahoyo,2005-07-01,1,Random_Forest,Baja,Media
cuenca,2005-07-01,1,Random_Forest,Baja,Baja
esmeraldas,2005-07-01,1,Random_Forest,Baja,Baja
guayaquil,2005-07-01,1,Random_Forest,Media,Media
loja,2005-07-01,1,Random_Forest,Baja,Baja
machala,2005-07-01,1,Random_Forest,Baja,Baja
portoviejo,2005-07-01,1,Random_Forest,Baja,Baja
puyo,2005-07-01,1,Random_Forest,Media,Media
quito,2005-07-01,1,Random_Forest,Baja,Media
riobamba,2005-07-01,1,Random_Forest,Baja,Baja
salinas,2005-07-01,1,Random_Forest,Baja,Baja
tena,2005-07-01,1,Random_Forest,Alta,Alta
babahoyo,2005-08-01,1,Random_Forest,Baja,Baja
cuenca,2005-08-01,1,Random_Forest,Baja,Baja
esmeraldas,2005-08-01,1,Random_Forest,Baja,Baja
guayaquil,2005-08-01,1,Random_Forest,Baja,Baja
loja,2005-08-01,1,Random_Forest,Baja,Baja
machala,2005-08-01,1,Random_Forest,Baja,Baja
portoviejo,2005-08-01,1,Random_Forest,Baja,Baja
puyo,2005-08-01,1,Random_Forest,Media,Media
quito,2005-08-01,1,Random_Forest,Media,Baja
riobamba,2005-08-01,1,Random_Forest,Baja,Baja
salinas,2005-08-01,1,Random_Forest,Baja,Baja
tena,2005-08-01,1,Random_Forest,Alta,Media
babahoyo,2005-09-01,1,Random_Forest,Baja,Media
cuenca,2005-09-01,1,Random_Forest,Baja,Baja
esmeraldas,2005-09-01,1,Random_Forest,Media,Baja
guayaquil,2005-09-01,1,Random_Forest,Baja,Baja
loja,2005-09-01,1,Random_Forest,Baja,Baja
machala,2005-09-01,1,Random_Forest,Baja,Baja
portoviejo,2005-09-01,1,Random_Forest,Baja,Baja
puyo,2005-09-01,1,Random_Forest,Baja,Media
quito,2005-09-01,1,Random_Forest,Alta,Media
riobamba,2005-09-01,1,Random_Forest,Baja,Baja
salinas,2005-09-01,1,Random_Forest,Baja,Baja
tena,2005-09-01,1,Random_Forest,Media,Media
babahoyo,2005-10-01,1,Random_Forest,Media,Media
cuenca,2005-10-01,1,Random_Forest,Media,Baja
esmeraldas,2005-10-01,1,Random_Forest,Baja,Baja
guayaquil,2005-10-01,1,Random_Forest,Baja,Baja
loja,2005-10-01,1,Random_Forest,Baja,Media
machala,2005-10-01,1,Random_Forest,Baja,Baja
portoviejo,2005-10-01,1,Random_Forest,Baja,Baja
puyo,2005-10-01,1,Random_Forest,Media,Baja
quito,2005-10-01,1,Random_Forest,Alta,Alta
riobamba,2005-10-01,1,Random_Forest,Media,Media
salinas,2005-10-01,1,Random_Forest,Baja,Baja
tena,2005-10-01,1,Random_Forest,Media,Media
babahoyo,2005-11-01,1,Random_Forest,Media,Media
cuenca,2005-11-01,1,Random_Forest,Media,Media
esmeraldas,2005-11-01,1,Random_Forest,Baja,Baja
guayaquil,2005-11-01,1,Random_Forest,Media,Baja
loja,2005-11-01,1,Random_Forest,Media,Media
machala,2005-11-01,1,Random_Forest,Media,Baja
portoviejo,2005-11-01,1,Random_Forest,Baja,Baja
puyo,2005-11-01,1,Random_Forest,Media,Alta
quito,2005-11-01,1,Random_Forest,Media,Alta
riobamba,2005-11-01,1,Random_Forest,Media,Media
salinas,2005-11-01,1,Random_Forest,Baja,Baja
tena,2005-11-01,1,Random_Forest,Alta,Alta
babahoyo,2005-12-01,1,Random_Forest,Alta,Media
cuenca,2005-12-01,1,Random_Forest,Alta,Media
esmeraldas,2005-12-01,1,Random_Forest,Alta,Baja
guayaquil,2005-12-01,1,Random_Forest,Alta,Baja
loja,2005-12-01,1,Random_Forest,Alta,Media
machala,2005-12-01,1,Random_Forest,Media,Baja
portoviejo,2005-12-01,1,Random_Forest,Media,Baja
puyo,2005-12-01,1,Random_Forest,Alta,Media
quito,2005-12-01,1,Random_Forest,Alta,Alta
riobamba,2005-12-01,1,Random_Forest,Media,Media
salinas,2005-12-01,1,Random_Forest,Baja,Baja
tena,2005-12-01,1,Random_Forest,Alta,Alta
babahoyo,2006-01-01,1,Random_Forest,Alta,Alta
cuenca,2006-01-01,1,Random_Forest,Media,Media
esmeraldas,2006-01-01,1,Random_Forest,Alta,Alta
guayaquil,2006-01-01,1,Random_Forest,Media,Media
loja,2006-01-01,1,Random_Forest,Media,Media
machala,2006-01-01,1,Random_Forest,Media,Media
portoviejo,2006-01-01,1,Random_Forest,Media,Media
puyo,2006-01-01,1,Random_Forest,Alta,Alta
quito,2006-01-01,1,Random_Forest,Alta,Alta
riobamba,2006-01-01,1,Random_Forest,Media,Media
salinas,2006-01-01,1,Random_Forest,Baja,Baja
tena,2006-01-01,1,Random_Forest,Alta,Alta
babahoyo,2006-02-01,1,Random_Forest,Alta,Alta
cuenca,2006-02-01,1,Random_Forest,Media,Media
esmeraldas,2006-02-01,1,Random_Forest,Alta,Alta
guayaquil,2006-02-01,1,Random_Forest,Alta,Media
loja,2006-02-01,1,Random_Forest,Media,Media
machala,2006-02-01,1,Random_Forest,Alta,Media
portoviejo,2006-02-01,1,Random_Forest,Alta,Alta
puyo,2006-02-01,1,Random_Forest,Media,Alta
quito,2006-02-01,1,Random_Forest,Alta,Alta
riobamba,2006-02-01,1,Random_Forest,Media,Media
salinas,2006-02-01,1,Random_Forest,Alta,Baja
tena,2006-02-01,1,Random_Forest,Alta,Alta
babahoyo,2006-03-01,1,Random_Forest,Alta,Alta
cuenca,2006-03-01,1,Random_Forest,Media,Media
esmeraldas,2006-03-01,1,Random_Forest,Media,Alta
guayaquil,2006-03-01,1,Random_Forest,Alta,Alta
loja,2006-03-01,1,Random_Forest,Media,Media
machala,2006-03-01,1,Random_Forest,Alta,Alta
portoviejo,2006-03-01,1,Random_Forest,Alta,Alta
puyo,2006-03-01,1,Random_Forest,Media,Media
quito,2006-03-01,1,Random_Forest,Alta,Alta
riobamba,2006-03-01,1,Random_Forest,Media,Media
salinas,2006-03-01,1,Random_Forest,Media,Media
tena,2006-03-01,1,Random_Forest,Alta,Alta
babahoyo,2006-04-01,1,Random_Forest,Alta,Alta
cuenca,2006-04-01,1,Random_Forest,Media,Media
esmeraldas,2006-04-01,1,Random_Forest,Media,Alta
guayaquil,2006-04-01,1,Random_Forest,Media,Alta
loja,2006-04-01,1,Random_Forest,Media,Media
machala,2006-04-01,1,Random_Forest,Media,Alta
portoviejo,2006-04-01,1,Random_Forest,Baja,Media
puyo,2006-04-01,1,Random_Forest,Media,Media
quito,2006-04-01,1,Random_Forest,Alta,Alta
riobamba,2006-04-01,1,Random_Forest,Media,Media
salinas,2006-04-01,1,Random_Forest,Baja,Baja
tena,2006-04-01,1,Random_Forest,Alta,Alta
babahoyo,2006-05-01,1,Random_Forest,Alta,Alta
cuenca,2006-05-01,1,Random_Forest,Baja,Baja
esmeraldas,2006-05-01,1,Random_Forest,Media,Media
guayaquil,2006-05-01,1,Random_Forest,Media,Media
loja,2006-05-01,1,Random_Forest,Baja,Media
machala,2006-05-01,1,Random_Forest,Baja,Baja
portoviejo,2006-05-01,1,Random_Forest,Baja,Baja
puyo,2006-05-01,1,Random_Forest,Alta,Alta
quito,2006-05-01,1,Random_Forest,Alta,Alta
riobamba,2006-05-01,1,Random_Forest,Media,Media
salinas,2006-05-01,1,Random_Forest,Baja,Baja
tena,2006-05-01,1,Random_Forest,Alta,Alta
babahoyo,2006-06-01,1,Random_Forest,Alta,Media
cuenca,2006-06-01,1,Random_Forest,Baja,Baja
esmeraldas,2006-06-01,1,Random_Forest,Media,Baja
guayaquil,2006-06-01,1,Random_Forest,Media,Media
loja,2006-06-01,1,Random_Forest,Baja,Baja
machala,2006-06-01,1,Random_Forest,Baja,Baja
portoviejo,2006-06-01,1,Random_Forest,Baja,Baja
puyo,2006-06-01,1,Random_Forest,Media,Media
quito,2006-06-01,1,Random_Forest,Alta,Media
riobamba,2006-06-01,1,Random_Forest,Media,Baja
salinas,2006-06-01,1,Random_Forest,Baja,Baja
tena,2006-06-01,1,Random_Forest,Media,Alta
babahoyo,2006-07-01,1,Random_Forest,Media,Media
cuenca,2006-07-01,1,Random_Forest,Baja,Baja
esmeraldas,2006-07-01,1,Random_Forest,Media,Baja
guayaquil,2006-07-01,1,Random_Forest,Media,Media
loja,2006-07-01,1,Random_Forest,Baja,Baja
machala,2006-07-01,1,Random_Forest,Baja,Baja
portoviejo,2006-07-01,1,Random_Forest,Baja,Baja
puyo,2006-07-01,1,Random_Forest,Media,Media
quito,2006-07-01,1,Random_Forest,Media,Media
riobamba,2006-07-01,1,Random_Forest,Baja,Baja
salinas,2006-07-01,1,Random_Forest,Baja,Baja
tena,2006-07-01,1,Random_Forest,Media,Alta
babahoyo,2006-08-01,1,Random_Forest,Alta,Media
cuenca,2006-08-01,1,Random_Forest,Baja,Baja
esmeraldas,2006-08-01,1,Random_Forest,Baja,Baja
guayaquil,2006-08-01,1,Random_Forest,Media,Baja
loja,2006-08-01,1,Random_Forest,Baja,Baja
machala,2006-08-01,1,Random_Forest,Baja,Baja
portoviejo,2006-08-01,1,Random_Forest,Baja,Baja
puyo,2006-08-01,1,Random_Forest,Baja,Baja
quito,2006-08-01,1,Random_Forest,Media,Baja
riobamba,2006-08-01,1,Random_Forest,Baja,Baja
salinas,2006-08-01,1,Random_Forest,Baja,Baja
tena,2006-08-01,1,Random_Forest,Media,Media
babahoyo,2006-09-01,1,Random_Forest,Alta,Media
cuenca,2006-09-01,1,Random_Forest,Baja,Baja
esmeraldas,2006-09-01,1,Random_Forest,Media,Baja
guayaquil,2006-09-01,1,Random_Forest,Alta,Media
loja,2006-09-01,1,Random_Forest,Baja,Baja
machala,2006-09-01,1,Random_Forest,Media,Baja
portoviejo,2006-09-01,1,Random_Forest,Baja,Baja
puyo,2006-09-01,1,Random_Forest,Media,Baja
quito,2006-09-01,1,Random_Forest,Media,Media
riobamba,2006-09-01,1,Random_Forest,Baja,Baja
salinas,2006-09-01,1,Random_Forest,Baja,Baja
tena,2006-09-01,1,Random_Forest,Alta,Media
babahoyo,2006-10-01,1,Random_Forest,Media,Alta
cuenca,2006-10-01,1,Random_Forest,Media,Media
esmeraldas,2006-10-01,1,Random_Forest,Baja,Baja
guayaquil,2006-10-01,1,Random_Forest,Media,Alta
loja,2006-10-01,1,Random_Forest,Media,Media
machala,2006-10-01,1,Random_Forest,Baja,Baja
portoviejo,2006-10-01,1,Random_Forest,Baja,Baja
puyo,2006-10-01,1,Random_Forest,Media,Media
quito,2006-10-01,1,Random_Forest,Alta,Alta
riobamba,2006-10-01,1,Random_Forest,Media,Media
salinas,2006-10-01,1,Random_Forest,Baja,Baja
tena,2006-10-01,1,Random_Forest,Media,Alta
babahoyo,2006-11-01,1,Random_Forest,Alta,Media
cuenca,2006-11-01,1,Random_Forest,Media,Media
esmeraldas,2006-11-01,1,Random_Forest,Alta,Media
guayaquil,2006-11-01,1,Random_Forest,Baja,Media
loja,2006-11-01,1,Random_Forest,Media,Media
machala,2006-11-01,1,Random_Forest,Media,Baja
portoviejo,2006-11-01,1,Random_Forest,Baja,Baja
puyo,2006-11-01,1,Random_Forest,Alta,Media
quito,2006-11-01,1,Random_Forest,Alta,Alta
riobamba,2006-11-01,1,Random_Forest,Media,Media
salinas,2006-11-01,1,Random_Forest,Baja,Baja
tena,2006-11-01,1,Random_Forest,Alta,Alta
babahoyo,2006-12-01,1,Random_Forest,Alta,Alta
cuenca,2006-12-01,1,Random_Forest,Alta,Media
esmeraldas,2006-12-01,1,Random_Forest,Alta,Alta
guayaquil,2006-12-01,1,Random_Forest,Alta,Baja
loja,2006-12-01,1,Random_Forest,Alta,Media
machala,2006-12-01,1,Random_Forest,Media,Media
portoviejo,2006-12-01,1,Random_Forest,Media,Baja
puyo,2006-12-01,1,Random_Forest,Alta,Alta
quito,2006-12-01,1,Random_Forest,Alta,Alta
riobamba,2006-12-01,1,Random_Forest,Media,Media
salinas,2006-12-01,1,Random_Forest,Baja,Baja
tena,2006-12-01,1,Random_Forest,Alta,Alta
babahoyo,2007-01-01,1,Random_Forest,Alta,Alta
cuenca,2007-01-01,1,Random_Forest,Media,Media
esmeraldas,2007-01-01,1,Random_Forest,Alta,Alta
guayaquil,2007-01-01,1,Random_Forest,Media,Alta
loja,2007-01-01,1,Random_Forest,Alta,Media
machala,2007-01-01,1,Random_Forest,Media,Media
portoviejo,2007-01-01,1,Random_Forest,Media,Media
puyo,2007-01-01,1,Random_Forest,Baja,Alta
quito,2007-01-01,1,Random_Forest,Alta,Alta
riobamba,2007-01-01,1,Random_Forest,Baja,Media
salinas,2007-01-01,1,Random_Forest,Baja,Baja
tena,2007-01-01,1,Random_Forest,Media,Alta
babahoyo,2007-02-01,1,Random_Forest,Media,Alta
cuenca,2007-02-01,1,Random_Forest,Media,Media
esmeraldas,2007-02-01,1,Random_Forest,Media,Alta
guayaquil,2007-02-01,1,Random_Forest,Media,Alta
loja,2007-02-01,1,Random_Forest,Media,Media
machala,2007-02-01,1,Random_Forest,Media,Alta
portoviejo,2007-02-01,1,Random_Forest,Alta,Alta
puyo,2007-02-01,1,Random_Forest,Media,Media
quito,2007-02-01,1,Random_Forest,Media,Alta
riobamba,2007-02-01,1,Random_Forest,Baja,Media
salinas,2007-02-01,1,Random_Forest,Baja,Media
tena,2007-02-01,1,Random_Forest,Media,Alta
babahoyo,2007-03-01,1,Random_Forest,Alta,Alta
cuenca,2007-03-01,1,Random_Forest,Media,Media
esmeraldas,2007-03-01,1,Random_Forest,Alta,Alta
guayaquil,2007-03-01,1,Random_Forest,Alta,Alta
loja,2007-03-01,1,Random_Forest,Media,Media
machala,2007-03-01,1,Random_Forest,Alta,Media
portoviejo,2007-03-01,1,Random_Forest,Alta,Alta
puyo,2007-03-01,1,Random_Forest,Media,Media
quito,2007-03-01,1,Random_Forest,Alta,Alta
riobamba,2007-03-01,1,Random_Forest,Media,Media
salinas,2007-03-01,1,Random_Forest,Media,Baja
tena,2007-03-01,1,Random_Forest,Alta,Media
babahoyo,2007-04-01,1,Random_Forest,Alta,Alta
cuenca,2007-04-01,1,Random_Forest,Media,Media
esmeraldas,2007-04-01,1,Random_Forest,Alta,Alta
guayaquil,2007-04-01,1,Random_Forest,Alta,Alta
loja,2007-04-01,1,Random_Forest,Media,Media
machala,2007-04-01,1,Random_Forest,Media,Media
portoviejo,2007-04-01,1,Random_Forest,Media,Alta
puyo,2007-04-01,1,Random_Forest,Media,Alta
quito,2007-04-01,1,Random_Forest,Alta,Alta
riobamba,2007-04-01,1,Random_Forest,Media,Media
salinas,2007-04-01,1,Random_Forest,Media,Baja
tena,2007-04-01,1,Random_Forest,Media,Alta
babahoyo,2007-05-01,1,Random_Forest,Alta,Alta
cuenca,2007-05-01,1,Random_Forest,Baja,Baja
esmeraldas,2007-05-01,1,Random_Forest,Alta,Media
guayaquil,2007-05-01,1,Random_Forest,Media,Alta
loja,2007-05-01,1,Random_Forest,Baja,Baja
machala,2007-05-01,1,Random_Forest,Baja,Baja
portoviejo,2007-05-01,1,Random_Forest,Baja,Media
puyo,2007-05-01,1,Random_Forest,Alta,Media
quito,2007-05-01,1,Random_Forest,Media,Alta
riobamba,2007-05-01,1,Random_Forest,Media,Media
salinas,2007-05-01,1,Random_Forest,Baja,Baja
tena,2007-05-01,1,Random_Forest,Alta,Alta
babahoyo,2007-06-01,1,Random_Forest,Alta,Media
cuenca,2007-06-01,1,Random_Forest,Baja,Baja
esmeraldas,2007-06-01,1,Random_Forest,Media,Media
guayaquil,2007-06-01,1,Random_Forest,Alta,Media
loja,2007-06-01,1,Random_Forest,Baja,Baja
machala,2007-06-01,1,Random_Forest,Baja,Baja
portoviejo,2007-06-01,1,Random_Forest,Media,Baja
puyo,2007-06-01,1,Random_Forest,Media,Media
quito,2007-06-01,1,Random_Forest,Media,Media
riobamba,2007-06-01,1,Random_Forest,Media,Baja
salinas,2007-06-01,1,Random_Forest,Baja,Baja
tena,2007-06-01,1,Random_Forest,Media,Alta
babahoyo,2007-07-01,1,Random_Forest,Media,Media
cuenca,2007-07-01,1,Random_Forest,Baja,Baja
esmeraldas,2007-07-01,1,Random_Forest,Baja,Baja
guayaquil,2007-07-01,1,Random_Forest,Media,Media
loja,2007-07-01,1,Random_Forest,Baja,Baja
machala,2007-07-01,1,Random_Forest,Baja,Baja
portoviejo,2007-07-01,1,Random_Forest,Baja,Baja
puyo,2007-07-01,1,Random_Forest,Media,Media
quito,2007-07-01,1,Random_Forest,Media,Media
riobamba,2007-07-01,1,Random_Forest,Baja,Baja
salinas,2007-07-01,1,Random_Forest,Baja,Baja
tena,2007-07-01,1,Random_Forest,Media,Alta
babahoyo,2007-08-01,1,Random_Forest,Media,Media
cuenca,2007-08-01,1,Random_Forest,Baja,Baja
esmeraldas,2007-08-01,1,Random_Forest,Baja,Baja
guayaquil,2007-08-01,1,Random_Forest,Media,Media
loja,2007-08-01,1,Random_Forest,Baja,Baja
machala,2007-08-01,1,Random_Forest,Baja,Baja
portoviejo,2007-08-01,1,Random_Forest,Baja,Baja
puyo,2007-08-01,1,Random_Forest,Baja,Media
quito,2007-08-01,1,Random_Forest,Media,Baja
riobamba,2007-08-01,1,Random_Forest,Baja,Baja
salinas,2007-08-01,1,Random_Forest,Baja,Baja
tena,2007-08-01,1,Random_Forest,Media,Media
babahoyo,2007-09-01,1,Random_Forest,Media,Media
cuenca,2007-09-01,1,Random_Forest,Baja,Baja
esmeraldas,2007-09-01,1,Random_Forest,Baja,Baja
guayaquil,2007-09-01,1,Random_Forest,Baja,Media
loja,2007-09-01,1,Random_Forest,Baja,Baja
machala,2007-09-01,1,Random_Forest,Baja,Baja
portoviejo,2007-09-01,1,Random_Forest,Baja,Baja
puyo,2007-09-01,1,Random_Forest,Baja,Baja
quito,2007-09-01,1,Random_Forest,Media,Media
riobamba,2007-09-01,1,Random_Forest,Baja,Baja
salinas,2007-09-01,1,Random_Forest,Baja,Baja
tena,2007-09-01,1,Random_Forest,Media,Media
babahoyo,2007-10-01,1,Random_Forest,Baja,Media
cuenca,2007-10-01,1,Random_Forest,Media,Baja
esmeraldas,2007-10-01,1,Random_Forest,Baja,Baja
guayaquil,2007-10-01,1,Random_Forest,Baja,Media
loja,2007-10-01,1,Random_Forest,Media,Media
machala,2007-10-01,1,Random_Forest,Baja,Baja
portoviejo,2007-10-01,1,Random_Forest,Baja,Baja
puyo,2007-10-01,1,Random_Forest,Alta,Media
quito,2007-10-01,1,Random_Forest,Alta,Media
riobamba,2007-10-01,1,Random_Forest,Media,Media
salinas,2007-10-01,1,Random_Forest,Baja,Baja
tena,2007-10-01,1,Random_Forest,Media,Media
babahoyo,2007-11-01,1,Random_Forest,Media,Media
cuenca,2007-11-01,1,Random_Forest,Media,Media
esmeraldas,2007-11-01,1,Random_Forest,Baja,Baja
guayaquil,2007-11-01,1,Random_Forest,Baja,Media
loja,2007-11-01,1,Random_Forest,Media,Media
machala,2007-11-01,1,Random_Forest,Baja,Baja
portoviejo,2007-11-01,1,Random_Forest,Baja,Baja
puyo,2007-11-01,1,Random_Forest,Alta,Alta
quito,2007-11-01,1,Random_Forest,Alta,Alta
riobamba,2007-11-01,1,Random_Forest,Media,Media
salinas,2007-11-01,1,Random_Forest,Baja,Baja
tena,2007-11-01,1,Random_Forest,Alta,Alta
babahoyo,2007-12-01,1,Random_Forest,Media,Alta
cuenca,2007-12-01,1,Random_Forest,Media,Media
esmeraldas,2007-12-01,1,Random_Forest,Media,Baja
guayaquil,2007-12-01,1,Random_Forest,Baja,Baja
loja,2007-12-01,1,Random_Forest,Media,Media
machala,2007-12-01,1,Random_Forest,Baja,Baja
portoviejo,2007-12-01,1,Random_Forest,Baja,Baja
puyo,2007-12-01,1,Random_Forest,Alta,Alta
quito,2007-12-01,1,Random_Forest,Alta,Alta
riobamba,2007-12-01,1,Random_Forest,Baja,Media
salinas,2007-12-01,1,Random_Forest,Baja,Baja
tena,2007-12-01,1,Random_Forest,Alta,Alta
babahoyo,2008-01-01,2,Random_Forest,Alta,Alta
cuenca,2008-01-01,2,Random_Forest,Media,Media
esmeraldas,2008-01-01,2,Random_Forest,Alta,Media
guayaquil,2008-01-01,2,Random_Forest,Alta,Media
loja,2008-01-01,2,Random_Forest,Media,Media
machala,2008-01-01,2,Random_Forest,Alta,Media
portoviejo,2008-01-01,2,Random_Forest,Media,Baja
puyo,2008-01-01,2,Random_Forest,Alta,Media
quito,2008-01-01,2,Random_Forest,Media,Alta
riobamba,2008-01-01,2,Random_Forest,Media,Media
salinas,2008-01-01,2,Random_Forest,Media,Baja
tena,2008-01-01,2,Random_Forest,Alta,Alta
babahoyo,2008-02-01,2,Random_Forest,Alta,Alta
cuenca,2008-02-01,2,Random_Forest,Alta,Media
esmeraldas,2008-02-01,2,Random_Forest,Alta,Alta
guayaquil,2008-02-01,2,Random_Forest,Alta,Alta
loja,2008-02-01,2,Random_Forest,Alta,Media
machala,2008-02-01,2,Random_Forest,Alta,Media
portoviejo,2008-02-01,2,Random_Forest,Alta,Alta
puyo,2008-02-01,2,Random_Forest,Alta,Alta
quito,2008-02-01,2,Random_Forest,Alta,Alta
riobamba,2008-02-01,2,Random_Forest,Alta,Media
salinas,2008-02-01,2,Random_Forest,Alta,Baja
tena,2008-02-01,2,Random_Forest,Alta,Media
babahoyo,2008-03-01,2,Random_Forest,Alta,Alta
cuenca,2008-03-01,2,Random_Forest,Alta,Media
esmeraldas,2008-03-01,2,Random_Forest,Alta,Alta
guayaquil,2008-03-01,2,Random_Forest,Alta,Alta
loja,2008-03-01,2,Random_Forest,Alta,Media
machala,2008-03-01,2,Random_Forest,Alta,Alta
portoviejo,2008-03-01,2,Random_Forest,Alta,Alta
puyo,2008-03-01,2,Random_Forest,Alta,Alta
quito,2008-03-01,2,Random_Forest,Alta,Alta
riobamba,2008-03-01,2,Random_Forest,Media,Media
salinas,2008-03-01,2,Random_Forest,Media,Alta
tena,2008-03-01,2,Random_Forest,Alta,Alta
babahoyo,2008-04-01,2,Random_Forest,Alta,Alta
cuenca,2008-04-01,2,Random_Forest,Media,Media
esmeraldas,2008-04-01,2,Random_Forest,Alta,Alta
guayaquil,2008-04-01,2,Random_Forest,Media,Alta
loja,2008-04-01,2,Random_Forest,Alta,Media
machala,2008-04-01,2,Random_Forest,Alta,Alta
portoviejo,2008-04-01,2,Random_Forest,Alta,Alta
puyo,2008-04-01,2,Random_Forest,Alta,Media
quito,2008-04-01,2,Random_Forest,Alta,Alta
riobamba,2008-04-01,2,Random_Forest,Media,Media
salinas,2008-04-01,2,Random_Forest,Baja,Media
tena,2008-04-01,2,Random_Forest,Alta,Alta
babahoyo,2008-05-01,2,Random_Forest,Alta,Alta
cuenca,2008-05-01,2,Random_Forest,Media,Media
