fase,modelo,config_id,macro_f1_cv_mean,macro_f1_cv_std,balanced_accuracy_cv_mean,recall_alta_cv_mean,seconds,params
A,XGBoost,20,0.3312914440298982,0.018727291476055095,0.33293148728415695,0.3034246779787534,13.690872000006493,"{""subsample"": 0.75, ""reg_lambda"": 5.0, ""reg_alpha"": 0.5, ""n_estimators"": 600, ""min_child_weight"": 8, ""max_depth"": 3, ""learning_rate"": 0.05, ""gamma"": 1.0, ""colsample_bytree"": 0.7}"
A,XGBoost,8,0.32962481589654147,0.020218111313550953,0.3314031460774762,0.32916025985003183,6.980489099994884,"{""subsample"": 0.65, ""reg_lambda"": 0.1, ""reg_alpha"": 0.01, ""n_estimators"": 200, ""min_child_weight"": 5, ""max_depth"": 4, ""learning_rate"": 0.08, ""gamma"": 0.25, ""colsample_bytree"": 0.55}"
A,XGBoost,22,0.32949944878967635,0.01536270338152774,0.3316788624693587,0.3013188004890421,9.837787799988291,"{""subsample"": 0.65, ""reg_lambda"": 5.0, ""reg_alpha"": 0.5, ""n_estimators"": 300, ""min_child_weight"": 2, ""max_depth"": 4, ""learning_rate"": 0.05, ""gamma"": 0.25, ""colsample_bytree"": 0.55}"
A,XGBoost,17,0.32604392244795044,0.014769972688500116,0.3269703410917187,0.3243513504633396,67.264894500011,"{""subsample"": 0.75, ""reg_lambda"": 2.0, ""reg_alpha"": 1.0, ""n_estimators"": 800, ""min_child_weight"": 3, ""max_depth"": 6, ""learning_rate"": 0.08, ""gamma"": 0.0, ""colsample_bytree"": 1.0}"
A,XGBoost,2,0.3257162087733167,0.02212769205483482,0.3266177717964443,0.32492512003688345,10.504743700003019,"{""subsample"": 0.75, ""reg_lambda"": 2.0, ""reg_alpha"": 0.1, ""n_estimators"": 300, ""min_child_weight"": 5, ""max_depth"": 4, ""learning_rate"": 0.1, ""gamma"": 0.1, ""colsample_bytree"": 0.85}"
A,XGBoost,19,0.321147134432157,0.01800816087350998,0.32286755642674353,0.31866997682080095,36.80453779999516,"{""subsample"": 0.65, ""reg_lambda"": 10.0, ""reg_alpha"": 0.01, ""n_estimators"": 800, ""min_child_weight"": 3, ""max_depth"": 6, ""learning_rate"": 0.1, ""gamma"": 0.25, ""colsample_bytree"": 1.0}"
A,SVM_RBF,19,0.3556633043835017,0.01948667799689789,0.35875982727038386,0.3088106162671527,2.6204177000035997,"{""model__gamma"": 0.0005, ""model__class_weight"": null, ""model__C"": 3.0}"
A,SVM_RBF,13,0.3396045232304548,0.022176917495550095,0.34111123808346555,0.3045323345278188,3.1610309000097914,"{""model__gamma"": 0.001, ""model__class_weight"": null, ""model__C"": 5.0}"
A,SVM_RBF,14,0.3390244034603833,0.014727950434432846,0.3399259962233004,0.3648640984213348,31.292286600000807,"{""model__gamma"": 0.003, ""model__class_weight"": ""balanced"", ""model__C"": 50.0}"
A,SVM_RBF,1,0.33792246761207356,0.015494549246976031,0.33918102767119723,0.3575434349649748,25.106824899994535,"{""model__gamma"": 0.002, ""model__class_weight"": null, ""model__C"": 50.0}"
